date,equity
2021-11-26,303850.96
2021-11-29,311733.92
2021-11-30,298379.35
2021-12-01,291681.57
2021-12-02,296068.05
2021-12-03,288009.96
2021-12-06,307405.21
2021-12-07,309014.06
2021-12-08,301933.8
2021-12-09,302476.77
2021-12-10,299374.69
2021-12-13,302272.83
2021-12-14,306065.86
2021-12-15,308998.68
2021-12-16,300668.47
2021-12-17,304785.93
2021-12-20,300554.0
2021-12-21,303151.44
2021-12-22,298327.66
2021-12-23,302563.14
2021-12-24,302524.09
2021-12-27,305348.53
2021-12-28,307479.77
2021-12-29,304101.6
2021-12-30,306709.42
2021-12-31,299399.8
2022-01-03,316016.59
2022-01-04,325701.29
2022-01-05,328673.61
2022-01-06,329790.98
2022-01-07,316921.15
2022-01-10,319662.25
2022-01-11,320279.69
2022-01-12,302858.45
2022-01-13,292303.88
2022-01-14,297783.8
2022-01-17,303960.06
2022-01-18,309775.83
2022-01-19,304445.46
2022-01-20,303201.0
2022-01-21,293254.75
2022-01-24,297075.73
2022-01-25,299839.22
2022-01-26,316444.04
2022-01-27,333587.79
2022-01-28,333876.81
2022-01-31,326402.59
2022-02-01,309354.41
2022-02-02,307423.6
2022-02-03,302954.98
2022-02-04,315843.05
2022-02-07,304986.96
2022-02-08,310700.69
2022-02-09,305175.54
2022-02-10,314803.81
2022-02-11,316103.9
2022-02-14,319284.55
2022-02-15,315547.77
2022-02-16,304429.72
2022-02-17,300093.31
2022-02-18,305902.44
2022-02-21,299407.12
2022-02-22,294433.89
2022-02-23,291588.93
2022-02-24,307207.82
2022-02-25,290107.99
2022-02-28,288954.3
2022-03-01,295728.85
2022-03-02,295611.17
2022-03-03,296437.59
2022-03-04,302616.07
2022-03-07,311423.1
2022-03-08,316986.46
2022-03-09,292982.45
2022-03-10,296968.26
2022-03-11,320930.77
2022-03-14,331365.82
2022-03-15,328925.87
2022-03-16,330187.22
2022-03-17,318374.79
2022-03-18,330655.38
2022-03-21,338670.23
2022-03-22,361481.85
2022-03-23,357176.85
2022-03-24,374204.34
2022-03-25,368465.4
2022-03-28,391058.04
2022-03-29,375060.08
2022-03-30,352590.17
2022-03-31,356227.72
2022-04-01,367895.3
2022-04-04,375550.54
2022-04-05,391087.01
2022-04-06,393072.76
2022-04-07,401547.84
2022-04-08,405050.75
2022-04-11,417890.21
2022-04-12,417486.49
2022-04-13,416865.96
2022-04-14,440986.01
2022-04-15,447081.38
2022-04-18,460294.05
2022-04-19,496883.4
2022-04-20,460378.91
2022-04-21,480779.93
2022-04-22,494177.67
2022-04-25,489588.43
2022-04-26,492496.62
2022-04-27,522914.58
2022-04-28,564663.28
2022-04-29,559883.69
2022-05-02,569483.97
2022-05-03,566921.35
2022-05-04,524702.49
2022-05-05,563527.98
2022-05-06,575817.62
2022-05-09,593287.88
2022-05-10,601390.58
2022-05-11,587767.12
2022-05-12,592693.83
2022-05-13,588981.05
2022-05-16,580293.39
2022-05-17,571024.21
2022-05-18,555661.04
2022-05-19,527203.44
2022-05-20,531107.75
2022-05-23,510881.45
2022-05-24,491053.41
2022-05-25,499619.75
2022-05-26,492512.72
2022-05-27,485173.54
2022-05-30,486199.01
2022-05-31,501080.89
2022-06-01,525460.55
2022-06-02,503566.79
2022-06-03,521236.2
2022-06-06,548842.81
2022-06-07,557995.8
2022-06-08,583192.62
2022-06-09,605275.83
2022-06-10,620089.52
2022-06-13,641047.23
2022-06-14,656729.91
2022-06-15,629145.88
2022-06-16,585190.05
2022-06-17,628150.42
2022-06-20,621893.59
2022-06-21,636377.46
2022-06-22,637630.83
2022-06-23,618454.37
2022-06-24,614045.73
2022-06-27,618731.32
2022-06-28,634605.16
2022-06-29,642833.92
2022-06-30,629131.35
2022-07-01,630285.59
2022-07-04,636180.48
2022-07-05,659688.34
2022-07-06,674351.17
2022-07-07,677031.01
2022-07-08,676804.14
2022-07-11,718163.96
2022-07-12,709478.16
2022-07-13,720073.42
2022-07-14,745698.03
2022-07-15,719604.56
2022-07-18,713632.41
2022-07-19,685543.45
2022-07-20,695498.49
2022-07-21,666334.96
2022-07-22,650567.03
2022-07-25,655100.14
2022-07-26,660089.78
2022-07-27,634821.03
2022-07-28,601723.95
2022-07-29,585075.84
2022-08-01,554679.2
2022-08-02,600747.27
2022-08-03,603501.12
2022-08-04,571266.13
2022-08-05,616648.09
2022-08-08,599596.95
2022-08-09,604674.13
2022-08-10,546635.14
2022-08-11,543162.01
2022-08-12,550378.96
2022-08-15,566605.78
2022-08-16,584601.15
2022-08-17,600710.16
2022-08-18,621661.91
2022-08-19,647229.84
2022-08-22,669101.93
2022-08-23,649406.26
2022-08-24,656057.89
2022-08-25,642740.44
2022-08-26,668679.99
2022-08-29,673884.61
2022-08-30,695134.52
2022-08-31,720122.46
2022-09-01,734580.29
2022-09-02,736992.61
2022-09-05,733437.9
2022-09-06,797998.54
2022-09-07,812697.36
2022-09-08,797823.46
2022-09-09,759905.23
2022-09-12,738383.28
2022-09-13,814672.62
2022-09-14,778459.96
2022-09-15,812170.41
2022-09-16,809812.92
2022-09-19,815242.73
2022-09-20,840071.93
2022-09-21,872621.58
2022-09-22,837068.04
2022-09-23,915449.33
2022-09-26,977133.12
2022-09-27,988339.98
2022-09-28,949162.09
2022-09-29,924501.36
2022-09-30,970224.89
2022-10-03,925842.97
2022-10-04,891975.05
2022-10-05,909997.93
2022-10-06,957537.29
2022-10-07,974072.46
2022-10-10,990647.85
2022-10-11,1003303.96
2022-10-12,1009750.58
2022-10-13,1007004.73
2022-10-14,1064404.18
2022-10-17,1033720.66
2022-10-18,1038230.23
2022-10-19,1070268.33
2022-10-20,1076818.83
2022-10-21,995077.68
2022-10-24,1034052.09
2022-10-25,994638.33
2022-10-26,928778.47
2022-10-27,932804.05
2022-10-28,960873.01
2022-10-31,997405.3
2022-11-01,972984.95
2022-11-02,985672.42
2022-11-03,1022292.68
2022-11-04,937236.27
2022-11-07,926919.83
2022-11-08,892751.66
2022-11-09,928498.25
2022-11-10,791026.14
2022-11-11,713019.31
2022-11-14,744238.13
2022-11-15,716420.96
2022-11-16,726953.55
2022-11-17,749492.61
2022-11-18,745149.05
2022-11-21,778574.16
2022-11-22,752568.61
2022-11-23,708696.61
2022-11-24,697722.12
2022-11-25,710716.52
2022-11-28,715052.77
2022-11-29,721397.0
2022-11-30,682173.71
2022-12-01,641302.84
2022-12-02,627097.52
