date,equity
2020-09-02,1191658.23
2020-09-03,1157351.25
2020-09-04,1157581.33
2020-09-07,1161955.15
2020-09-08,1140748.36
2020-09-09,1162589.74
2020-09-10,1152000.07
2020-09-11,1150227.21
2020-09-14,1159928.9
2020-09-15,1163115.45
2020-09-16,1160312.17
2020-09-17,1153413.89
2020-09-18,1147881.7
2020-09-21,1134761.02
2020-09-22,1138871.1
2020-09-23,1119590.12
2020-09-24,1129434.69
2020-09-25,1132993.2
2020-09-28,1149938.54
2020-09-29,1148432.62
2020-09-30,1148395.49
2020-10-01,1151273.03
2020-10-02,1142610.94
2020-10-05,1154074.46
2020-10-06,1143531.41
2020-10-07,1156497.96
2020-10-08,1164785.93
2020-10-09,1170196.11
2020-10-12,1181248.76
2020-10-13,1173584.03
2020-10-14,1169811.68
2020-10-15,1166260.85
2020-10-16,1164080.3
2020-10-19,1161511.23
2020-10-20,1162062.81
2020-10-21,1155256.91
2020-10-22,1158199.27
2020-10-23,1158555.32
2020-10-26,1144340.33
2020-10-27,1139358.02
2020-10-28,1118601.59
2020-10-29,1119544.61
2020-10-30,1117609.6
2020-11-02,1127196.23
2020-11-03,1139585.29
2020-11-04,1150406.62
2020-11-05,1164419.8
2020-11-06,1167014.87
2020-11-09,1165030.34
2020-11-10,1160407.66
2020-11-11,1167883.07
2020-11-12,1165902.51
2020-11-13,1173037.39
2020-11-16,1180825.96
2020-11-17,1176399.47
2020-11-18,1169124.58
2020-11-19,1167170.19
2020-11-20,1168428.63
2020-11-23,1170707.89
2020-11-24,1177691.9
2020-11-25,1175949.27
2020-11-26,1176594.99
2020-11-27,1179302.78
2020-11-30,1178447.67
2020-12-01,1186498.08
2020-12-02,1188883.13
2020-12-03,1190015.86
2020-12-04,1195728.05
2020-12-07,1194106.41
2020-12-08,1200696.51
2020-12-09,1192311.24
2020-12-10,1193986.34
2020-12-11,1188551.83
2020-12-14,1188622.07
2020-12-15,1200230.26
2020-12-16,1206562.12
2020-12-17,1211393.22
2020-12-18,1210385.46
2020-12-21,1198411.8
2020-12-22,1199681.13
2020-12-23,1204423.94
2020-12-24,1206533.22
2020-12-28,1215382.38
2020-12-29,1220756.06
2020-12-30,1219597.19
2020-12-31,1220250.87
2021-01-04,1218494.9
2021-01-05,1224410.83
2021-01-06,1233694.16
2021-01-07,1244532.42
2021-01-08,1248911.43
2021-01-11,1236981.58
2021-01-12,1237211.03
2021-01-13,1239333.8
2021-01-14,1243008.69
2021-01-15,1225913.56
2021-01-18,1232822.24
2021-01-19,1241613.4
2021-01-20,1252382.98
2021-01-21,1250391.74
2021-01-22,1246457.08
2021-01-25,1246206.97
2021-01-26,1249604.32
2021-01-27,1213247.62
2021-01-28,1226069.13
2021-01-29,1207441.76
2021-02-01,1230073.29
2021-02-02,1240600.11
2021-02-03,1242024.05
2021-02-04,1241743.51
2021-02-05,1246828.28
2021-02-08,1257015.99
2021-02-09,1256760.16
2021-02-10,1253892.53
2021-02-11,1257812.35
2021-02-12,1263303.1
2021-02-15,1273087.58
2021-02-16,1265228.25
2021-02-17,1262696.28
2021-02-18,1252516.39
2021-02-19,1254292.82
2021-02-22,1249324.24
2021-02-23,1247815.96
2021-02-24,1259124.25
2021-02-25,1229129.24
2021-02-26,1220515.22
2021-03-01,1244209.31
2021-03-02,1237704.02
2021-03-03,1220050.39
2021-03-04,1211468.73
2021-03-05,1227944.66
2021-03-08,1226420.0
2021-03-09,1239612.13
2021-03-10,1240136.25
2021-03-11,1249848.19
2021-03-12,1252197.81
2021-03-15,1253604.88
2021-03-16,1257312.78
2021-03-17,1263956.6
2021-03-18,1249771.52
2021-03-19,1245996.65
2021-03-22,1252172.85
2021-03-23,1241840.92
2021-03-24,1235691.69
2021-03-25,1243561.41
2021-03-26,1257279.62
2021-03-29,1257058.59
2021-03-30,1255440.77
2021-03-31,1260497.92
2021-04-01,1272006.35
2021-04-02,1274730.45
2021-04-05,1285060.43
2021-04-06,1281136.91
2021-04-07,1284340.99
2021-04-08,1291085.73
2021-04-09,1291270.94
2021-04-12,1288769.68
2021-04-13,1292042.45
2021-04-14,1288192.36
2021-04-15,1298748.68
2021-04-16,1303138.02
2021-04-19,1295627.48
2021-04-20,1277786.58
2021-04-21,1286534.8
2021-04-22,1283280.47
2021-04-23,1290678.51
2021-04-26,1295083.29
2021-04-27,1291101.57
2021-04-28,1293189.56
2021-04-29,1290619.85
2021-04-30,1287900.71
2021-05-03,1289125.55
2021-05-04,1276634.04
2021-05-05,1285044.25
2021-05-06,1293556.84
2021-05-07,1301113.67
2021-05-10,1288653.2
2021-05-11,1276394.77
2021-05-12,1260684.8
2021-05-13,1266931.51
2021-05-14,1283825.88
2021-05-17,1279138.54
2021-05-18,1269115.17
2021-05-19,1265228.85
2021-05-20,1282801.84
2021-05-21,1282039.19
2021-05-24,1292213.71
2021-05-25,1289341.26
2021-05-26,1290014.24
2021-05-27,1294884.09
2021-05-28,1293837.77
2021-05-31,1293480.95
2021-06-01,1292959.96
2021-06-02,1298249.84
2021-06-03,1289059.0
2021-06-04,1300545.57
2021-06-07,1302569.34
2021-06-08,1301178.01
2021-06-09,1297155.17
2021-06-10,1303029.84
2021-06-11,1305880.84
2021-06-14,1308588.21
2021-06-15,1307332.62
2021-06-16,1295319.11
2021-06-17,1297175.57
2021-06-18,1277927.66
2021-06-21,1290590.16
2021-06-22,1294355.91
2021-06-23,1291689.81
2021-06-24,1298567.04
2021-06-25,1300117.32
2021-06-28,1298640.71
2021-06-29,1300919.95
2021-06-30,1298519.36
2021-07-01,1301953.66
2021-07-02,1306495.96
2021-07-05,1307669.91
2021-07-06,1299416.73
2021-07-07,1306421.52
2021-07-08,1289579.15
2021-07-09,1307242.55
2021-07-12,1312510.52
2021-07-13,1308425.81
2021-07-14,1309460.37
2021-07-15,1296862.5
2021-07-16,1289925.47
2021-07-19,1274971.83
2021-07-20,1287210.22
2021-07-21,1297053.67
2021-07-22,1300562.02
2021-07-23,1307970.4
2021-07-26,1305675.5
2021-07-27,1298358.75
2021-07-28,1300974.72
2021-07-29,1298670.11
2021-07-30,1299281.97
2021-08-02,1299861.16
2021-08-03,1304223.36
2021-08-04,1305161.12
2021-08-05,1310104.17
2021-08-06,1311670.85
2021-08-09,1311715.48
2021-08-10,1313641.01
2021-08-11,1316335.32
2021-08-12,1318317.82
2021-08-13,1318820.67
2021-08-16,1316170.55
2021-08-17,1308294.73
2021-08-18,1303003.8
2021-08-19,1300025.17
2021-08-20,1306479.92
2021-08-23,1316737.99
2021-08-24,1318308.85
2021-08-25,1318737.72
2021-08-26,1313141.6
2021-08-27,1321257.74
2021-08-30,1324358.3
2021-08-31,1326782.11
2021-09-01,1329687.03
2021-09-02,1330604.28
2021-09-03,1338177.41
2021-09-06,1344149.86
2021-09-07,1338918.1
2021-09-08,1334369.61
2021-09-09,1331213.93
2021-09-10,1328804.07
2021-09-13,1337290.72
2021-09-14,1332671.32
2021-09-15,1337396.14
